,0
1237,0.1000899
1238,0.1000899
1239,0.1000899
1240,0.1000899
1241,0.1000899
1242,0.1000899
1243,0.1000899
1244,0.1000899
1245,0.1000899
1246,0.1000899
1247,0.1000899
1248,0.1000899
1249,0.1000899
1250,0.1000899
1251,0.1000899
1252,0.1000899
1253,0.1000899
1254,0.1000899
1255,0.1000899
1256,0.1000899
1257,0.1000899
1258,0.1000899
1259,0.1000899
1260,0.1000899
1261,0.1000899
1262,0.1000899
1263,0.1000899
1264,0.1000899
1265,0.1000899
1266,0.1000899
1267,0.1000899
1268,0.1000899
1269,0.1000899
1270,0.1000899
1271,0.1000899
1272,0.1000899
1273,0.1000899
1274,0.1000899
1275,0.1000899
1276,0.1000899
1277,0.1000899
1278,0.1000899
1279,0.1000899
1280,0.1000899
1281,0.1000899
1282,0.1000899
1283,0.1000899
1284,0.1000899
1285,0.1000899
1286,0.1000899
1287,0.1000899
1288,0.1000899
1289,0.1000899
1290,0.1000899
1291,0.1000899
1292,0.1000899
1293,0.1000899
1294,0.1000899
1295,0.1000899
1296,0.1000899
1297,0.1000899
1298,0.1000899
1299,0.1000899
1300,0.1000899
1301,0.1000899
1302,0.1000899
1303,0.1000899
1304,0.1000899
1305,0.1000899
1306,0.1000899
1307,0.1000899
1308,0.1000899
1309,0.1000899
1310,0.1000899
1311,0.1000899
1312,0.1000899
1313,0.1000899
1314,0.1000899
1315,0.1000899
1316,0.1000899
1317,0.1000899
1318,0.1000899
1319,0.1000899
1320,0.1000899
1321,0.1000899
1322,0.1000899
1323,0.1000899
1324,0.1000899
1325,0.1000899
1326,0.1000899
1327,0.1000899
1328,0.1000899
1329,0.1000899
1330,0.1000899
1331,0.1000899
1332,0.1000899
1333,0.1000899
1334,0.1000899
1335,0.1000899
1336,0.1000899
1337,0.1000899
1338,0.1000899
1339,0.1000899
1340,0.1000899
1341,0.1000899
1342,0.1000899
1343,0.1000899
1344,0.1000899
1345,0.1000899
1346,0.1000899
1347,0.1000899
1348,0.1000899
1349,0.1000899
1350,0.1000899
1351,0.1000899
1352,0.1000899
1353,0.1000899
1354,0.1000899
1355,0.1000899
1356,0.1000899
1357,0.1000899
1358,0.1000899
1359,0.1000899
1360,0.1000899
1361,0.1000899
1362,0.1000899
1363,0.1000899
1364,0.1000899
1365,0.1000899
1366,0.1000899
1367,0.1000899
1368,0.1000899
1369,0.1000899
1370,0.1000899
1371,0.1000899
1372,0.1000899
1373,0.1000899
1374,0.1000899
1375,0.1000899
1376,0.1000899
1377,0.1000899
1378,0.1000899
1379,0.1000899
1380,0.1000899
1381,0.1000899
1382,0.1000899
1383,0.1000899
1384,0.1000899
1385,0.1000899
1386,0.1000899
1387,0.1000899
1388,0.1000899
1389,0.1000899
1390,0.1000899
1391,0.1000899
1392,0.1000899
1393,0.1000899
1394,0.1000899
1395,0.1000899
1396,0.1000899
1397,0.1000899
1398,0.1000899
1399,0.1000899
1400,0.1000899
1401,0.1000899
1402,0.1000899
1403,0.1000899
1404,0.1000899
1405,0.1000899
1406,0.1000899
1407,0.1000899
1408,0.1000899
1409,0.1000899
1410,0.1000899
1411,0.1000899
1412,0.1000899
1413,0.1000899
1414,0.1000899
1415,0.1000899
1416,0.1000899
1417,0.1000899
1418,0.1000899
1419,0.1000899
1420,0.1000899
1421,0.1000899
1422,0.1000899
1423,0.1000899
1424,0.1000899
1425,0.1000899
1426,0.1000899
1427,0.1000899
1428,0.1000899
1429,0.1000899
1430,0.1000899
1431,0.1000899
1432,0.1000899
1433,0.1000899
1434,0.1000899
1435,0.1000899
1436,0.1000899
1437,0.1000899
1438,0.1000899
1439,0.1000899
1440,0.1000899
1441,0.1000899
1442,0.1000899
1443,0.1000899
1444,0.1000899
1445,0.1000899
1446,0.1000899
1447,0.1000899
1448,0.1000899
1449,0.1000899
1450,0.1000899
1451,0.1000899
1452,0.1000899
1453,0.1000899
1454,0.1000899
1455,0.1000899
1456,0.1000899
1457,0.1000899
1458,0.1000899
1459,0.1000899
1460,0.1000899
1461,0.1000899
1462,0.1000899
1463,0.1000899
1464,0.1000899
1465,0.1000899
1466,0.1000899
1467,0.1000899
1468,0.1000899
1469,0.1000899
1470,0.1000899
1471,0.1000899
1472,0.1000899
1473,0.1000899
1474,0.1000899
1475,0.1000899
1476,0.1000899
1477,0.1000899
1478,0.1000899
1479,0.1000899
1480,0.1000899
1481,0.1000899
1482,0.1000899
1483,0.1000899
1484,0.1000899
1485,0.1000899
1486,0.1000899
1487,0.1000899
1488,0.1000899
1489,0.1000899
1490,0.1000899
1491,0.1000899
1492,0.1000899
1493,0.1000899
1494,0.1000899
1495,0.1000899
1496,0.1000899
1497,0.1000899
1498,0.1000899
1499,0.1000899
1500,0.1000899
1501,0.1000899
1502,0.1000899
1503,0.1000899
1504,0.1000899
1505,0.1000899
1506,0.1000899
1507,0.1000899
1508,0.1000899
1509,0.1000899
1510,0.1000899
1511,0.1000899
1512,0.1000899
1513,0.1000899
1514,0.1000899
1515,0.1000899
1516,0.1000899
1517,0.1000899
1518,0.1000899
1519,0.1000899
1520,0.1000899
1521,0.1000899
1522,0.1000899
1523,0.1000899
1524,0.1000899
1525,0.1000899
1526,0.1000899
1527,0.1000899
1528,0.1000899
1529,0.1000899
1530,0.1000899
1531,0.1000899
1532,0.1000899
1533,0.1000899
1534,0.1000899
1535,0.1000899
1536,0.1000899
1537,0.1000899
1538,0.1000899
1539,0.1000899
1540,0.1000899
1541,0.1000899
1542,0.1000899
1543,0.1000899
1544,0.1000899
1545,0.1000899
1546,0.1000899
1547,0.1000899
1548,0.1000899
1549,0.1000899
1550,0.1000899
1551,0.1000899
1552,0.1000899
1553,0.1000899
1554,0.1000899
1555,0.1000899
1556,0.1000899
1557,0.1000899
1558,0.1000899
1559,0.1000899
1560,0.1000899
1561,0.1000899
1562,0.1000899
1563,0.1000899
1564,0.1000899
1565,0.1000899
1566,0.1000899
1567,0.1000899
1568,0.1000899
1569,0.1000899
1570,0.1000899
1571,0.1000899
1572,0.1000899
1573,0.1000899
1574,0.1000899
1575,0.1000899
1576,0.1000899
1577,0.1000899
1578,0.1000899
1579,0.1000899
1580,0.1000899
1581,0.1000899
1582,0.1000899
1583,0.1000899
1584,0.1000899
1585,0.1000899
1586,0.1000899
1587,0.1000899
1588,0.1000899
1589,0.1000899
1590,0.1000899
1591,0.1000899
1592,0.1000899
1593,0.1000899
1594,0.1000899
1595,0.1000899
1596,0.1000899
1597,0.1000899
1598,0.1000899
1599,0.1000899
1600,0.1000899
1601,0.1000899
1602,0.1000899
1603,0.1000899
1604,0.1000899
1605,0.1000899
1606,0.1000899
1607,0.1000899
1608,0.1000899
1609,0.1000899
1610,0.1000899
1611,0.1000899
1612,0.1000899
1613,0.1000899
1614,0.1000899
1615,0.1000899
1616,0.1000899
1617,0.1000899
1618,0.1000899
1619,0.1000899
1620,0.1000899
1621,0.1000899
1622,0.1000899
1623,0.1000899
1624,0.1000899
1625,0.1000899
1626,0.1000899
1627,0.1000899
1628,0.1000899
1629,0.1000899
1630,0.1000899
1631,0.1000899
1632,0.1000899
1633,0.1000899
1634,0.1000899
1635,0.1000899
1636,0.1000899
1637,0.1000899
1638,0.1000899
1639,0.1000899
1640,0.1000899
1641,0.1000899
1642,0.1000899
1643,0.1000899
1644,0.1000899
1645,0.1000899
1646,0.1000899
1647,0.1000899
1648,0.1000899
1649,0.1000899
1650,0.1000899
1651,0.1000899
1652,0.1000899
1653,0.1000899
1654,0.1000899
1655,0.1000899
1656,0.1000899
1657,0.1000899
1658,0.1000899
1659,0.1000899
1660,0.1000899
1661,0.1000899
1662,0.1000899
1663,0.1000899
1664,0.1000899
1665,0.1000899
